case,method,tau,n,epochs,rep,n_train,n_val,data_seed,fit_seed,data_sha256,epochs_run,optimizer_updates,projection_1_epochs_run,projection_2_epochs_run,projection_1_seed,projection_2_seed,density_zero,last_epoch_train_loss,last_epoch_validation_loss,training_loss,theta_hat_1,theta_0_1,estimated_se_1,theta_error_1,root_n_train_error_1,T_1,ci_lower_1,ci_upper_1,covered_1,theta_hat_2,theta_0_2,estimated_se_2,theta_error_2,root_n_train_error_2,T_2,ci_lower_2,ci_upper_2,covered_2
3,DPLQR,0.5,2000,200,19,1600,400,52260923,52760923,0d66fceeac55d53f5f7e7082721568fac87ecfceda39dce9a783ee89f241cd02,200,2600,200,200,53260923,53260924,0.518630945251679,0.43742465055905855,0.5940233469009399,0.4633145827226263,1.0257328748703003,1.0,0.12511516491740435,0.025732874870300293,1.0293149948120117,0.20567350798193032,0.7805116577123985,1.270954092028202,True,-0.9949290156364441,-1.0,0.12111637744538582,0.005070984363555908,0.20283937454223633,0.04186869249654145,-1.2323127533673597,-0.7575452779055285,True
3,DPLQR,0.5,2000,200,20,1600,400,52260924,52760924,e7ee072ec5f3607842b0acc4254edff20b1032497db204f5ebf0eb79977a2d8a,200,2600,200,200,53260924,53260925,0.6310798819317696,0.3971456312216245,0.7619870901107788,0.42789484456609034,0.9074613451957703,1.0,0.1095327608787408,-0.09253865480422974,-3.7015461921691895,-0.844849103243873,0.6927810787462005,1.12214161164534,True,-0.9206146597862244,-1.0,0.07446436224555904,0.07938534021377563,3.1754136085510254,1.0660850079127626,-1.0665621279192643,-0.7746671916531845,True
3,DPLQR,0.5,2000,500,1,1600,400,52260905,52760905,02d4548d11743d5df9df61e96f59dda3254876f961acdf349959b06e064e9f1d,500,6500,500,500,53260905,53260906,0.4297482390386007,0.3315734106760759,0.6307353973388672,0.4895904551332643,1.0624803304672241,1.0,0.19171981560470114,0.06248033046722412,2.499213218688965,0.3258939628653182,0.6867163967593497,1.4382442641750985,True,-1.013492226600647,-1.0,0.17669573896561377,-0.013492226600646973,-0.5396890640258789,-0.0763585283925418,-1.3598095111949406,-0.6671749420063533,True
3,DPLQR,0.5,2000,500,2,1600,400,52260906,52760906,df0c9f4bf6fe1d0df5d4b368940c54d89f6abdb5e53bd18273b1c41b958ba5b1,500,6500,500,500,53260906,53260907,0.4361318307033885,0.3237696702663715,0.6761913895606995,0.47323162756919646,1.122467041015625,1.0,0.1671297708960475,0.122467041015625,4.898681640625,0.7327661634371406,0.7948987093149413,1.4500353727163087,True,-1.0167752504348755,-1.0,0.16397551487179565,-0.01677525043487549,-0.6710100173950195,-0.10230338625855956,-1.338161353930007,-0.695389146939744,True
3,DPLQR,0.5,2000,500,3,1600,400,52260907,52760907,b99bfab88ae2fb3591dce6be9f73abd90df8bc2db3962b3566c7713074dc1523,500,6500,500,500,53260907,53260908,0.46237134760299253,0.3327617301390721,0.8523823618888855,0.4559817255171284,0.9061336517333984,1.0,0.15690009368744448,-0.09386634826660156,-3.7546539306640625,-0.5982555271992994,0.598615118935047,1.2136521845317498,True,-0.8948051333427429,-1.0,0.168354977786439,0.10519486665725708,4.207794666290283,0.6248396574926253,-1.224774826422204,-0.5648354402632817,True
3,DPLQR,0.5,2000,500,4,1600,400,52260908,52760908,537b95aa966372a3afe88ddde35e8d852b73fadb39dfb7b4a70404350d467592,500,6500,500,500,53260908,53260909,0.4796404786112346,0.34805265069007874,0.7520018815994263,0.4533129113992392,0.9512215256690979,1.0,0.12466519891711118,-0.0487784743309021,-1.951138973236084,-0.3912757911158068,0.7068822256660382,1.1955608256721575,True,-1.1121294498443604,-1.0,0.14986252109894663,-0.11212944984436035,-4.485177993774414,-0.7482154245245011,-1.4058545938306697,-0.818404305858051,True
3,DPLQR,0.5,2000,500,5,1600,400,52260909,52760909,d312ccd5f91a489954cc480ac261b92e21e709eb5704a34d2675fe83277ba1df,500,6500,500,500,53260909,53260910,0.3698357221354032,0.36390130794965303,0.6846475601196289,0.5621996175432206,0.9323434829711914,1.0,0.25076168258356835,-0.0676565170288086,-2.7062606811523438,-0.2698040479380717,0.44085961640473253,1.4238273495376503,True,-0.9071353673934937,-1.0,0.1970771638141066,0.09286463260650635,3.714585304260254,0.47120950397937067,-1.293399510644443,-0.5208712241425444,True
3,DPLQR,0.5,2000,500,6,1600,400,52260910,52760910,d7db8e01bf02abb74337d04a18defd4324b17d3055fac1c11e1429ade0119930,500,6500,500,500,53260910,53260911,0.4446439763919495,0.3634367333008693,0.7506576180458069,0.48947489135288963,1.0495834350585938,1.0,0.17796955096019879,0.04958343505859375,1.98333740234375,0.27860628287859546,0.7007695248318384,1.398397345285349,True,-0.9000542759895325,-1.0,0.17376139836061327,0.09994572401046753,3.997828960418701,0.5751894549274205,-1.2406203586796516,-0.5594881932994132,True
3,DPLQR,0.5,2000,500,7,1600,400,52260911,52760911,b86d52bdcf1e7bdc9c26844779ca7ecbda1226b8829d2acf6c1f8ba86232ac71,500,6500,500,500,53260911,53260912,0.42978998290976334,0.3655391541811136,0.6408673524856567,0.4909610509354662,0.999176025390625,1.0,0.12829251544120612,-0.000823974609375,-0.032958984375,-0.0064226241612092404,0.7477273156398123,1.2506247351414377,True,-1.0899616479873657,-1.0,0.1802753448091467,-0.08996164798736572,-3.598465919494629,-0.4990235801939861,-1.4432948311138332,-0.7366284648608984,True
3,DPLQR,0.5,2000,500,8,1600,400,52260912,52760912,e47c7630e4eae27b3be6663bb1a61c4c846721917db593076dac6a16aa328477,500,6500,500,500,53260912,53260913,0.3671012420686924,0.35380569100379944,0.7570297122001648,0.5496485163126998,0.9083337783813477,1.0,0.16930120306171204,-0.09166622161865234,-3.6666488647460938,-0.5414386901033365,0.5765095178410897,1.2401580389216056,True,-0.9034425616264343,-1.0,0.20882496100773554,0.09655743837356567,3.862297534942627,0.4623845631652668,-1.3127319642745772,-0.49415315897829154,True
3,DPLQR,0.5,2000,500,9,1600,400,52260913,52760913,0ea23a904f062e8852eb5c93cadb4306ccd8446eb9dc283e07285fc527990ffa,500,6500,500,500,53260913,53260914,0.32558281007203926,0.3588491173890921,0.7924274206161499,0.6089891138024073,0.9827694892883301,1.0,0.20354323306706126,-0.017230510711669922,-0.6892204284667969,-0.08465283002551599,0.5838320831800479,1.3817068953966123,True,-0.901839017868042,-1.0,0.23591397038471842,0.09816098213195801,3.9264392852783203,0.41608804248379727,-1.3642219032719392,-0.43945613246414494,True
3,DPLQR,0.5,2000,500,10,1600,400,52260914,52760914,2423669b6bccabc8e6ab42876131cbdb97df8aa8ecb17cb92f4d54f9f2f8c9ac,500,6500,500,500,53260914,53260915,0.3895824642597637,0.3296806216239929,0.7180474996566772,0.5331363358175534,1.0810210704803467,1.0,0.19534962364033578,0.08102107048034668,3.240842819213867,0.41474904824755165,0.6981428437518342,1.4638992972088591,True,-1.0046052932739258,-1.0,0.16614981541323617,-0.004605293273925781,-0.18421173095703125,-0.02771771525879712,-1.3302529475218465,-0.6789576390260049,True
3,DPLQR,0.5,2000,500,11,1600,400,52260915,52760915,960117e62f2619484200a17f87869b4dccfffd31d0a35c81a5cdd61c5f3c7c27,500,6500,500,500,53260915,53260916,0.42871585865448364,0.3198693004938272,0.7053946256637573,0.48545907573030833,1.0604264736175537,1.0,0.16217064178164406,0.06042647361755371,2.4170589447021484,0.37261043647416414,0.7425778563757848,1.3782750908593226,True,-0.8766233921051025,-1.0,0.17147954231559126,0.12337660789489746,4.935064315795898,0.7194829553943812,-1.2127171191290735,-0.5405296650811315,True
3,DPLQR,0.5,2000,500,12,1600,400,52260916,52760916,6fb247e4548abac33962fcaad398237803ac2edf8aedd6a023ba7dbd276272da,500,6500,500,500,53260916,53260917,0.436289997222291,0.31331061858397263,0.6476707458496094,0.4736070176396996,0.836780846118927,1.0,0.178759343876953,-0.163219153881073,-6.52876615524292,-0.913066418466064,0.4864189702200885,1.1871427220177655,True,-0.9127751588821411,-1.0,0.1764597342815797,0.08722484111785889,3.4889936447143555,0.4943045022309326,-1.2586298827955453,-0.5669204349687369,True
3,DPLQR,0.5,2000,500,13,1600,400,52260917,52760917,186d23cc2a699cfb7929426e3e2157e83ed7218e6ba788fb15af474a1a7156be,500,6500,500,500,53260917,53260918,0.441675036993695,0.3548838564982781,0.7215691804885864,0.4842356893857111,1.067381501197815,1.0,0.15027724902063314,0.06738150119781494,2.6952600479125977,0.4483812528971929,0.772843505421617,1.361919496974013,True,-0.8767310380935669,-1.0,0.18111020845479875,0.1232689619064331,4.930758476257324,0.6806295622877515,-1.231700523897514,-0.5217615522896197,True
3,DPLQR,0.5,2000,500,14,1600,400,52260918,52760918,3c511eeab683f6b7a18fc3f6f07e01b6ad266abe60d04aabc856c77cdf278b71,500,6500,500,500,53260918,53260919,0.3739248007821974,0.41008498576971203,0.6688506007194519,0.5690869447807202,0.9322073459625244,1.0,0.20188665035419048,-0.06779265403747559,-2.7117061614990234,-0.335795625508373,0.5365167823088806,1.3278979096161683,True,-0.9093418717384338,-1.0,0.21444090709367306,0.09065812826156616,3.6263251304626465,0.4227650847511313,-1.3296383264541327,-0.48904541702273485,True
3,DPLQR,0.5,2000,500,15,1600,400,52260919,52760919,4f27d514d77d50ae4a3957d3fcb8223dd23b7b79e3ab0c29514449346f22988b,500,6500,500,500,53260919,53260920,0.41863734022423754,0.34100125156916106,0.6759174466133118,0.5064374981101458,0.9805355668067932,1.0,0.19873983555764643,-0.019464433193206787,-0.7785773277282715,-0.09793926385513657,0.5910126468203933,1.370058486793193,True,-1.120834231376648,-1.0,0.16799051121935094,-0.12083423137664795,-4.833369255065918,-0.7192920034564962,-1.4500895831110476,-0.7915788796422483,True
3,DPLQR,0.5,2000,500,16,1600,400,52260920,52760920,00a8319980ea6a72f7666ed32f47c71be632c2d3117b0b191f5206c8562db698,500,6500,500,500,53260920,53260921,0.44023356954816734,0.35421238725001997,0.624299168586731,0.4779126958555343,0.9503803849220276,1.0,0.1678155143209066,-0.04961961507797241,-1.9847846031188965,-0.2956795459511979,0.621468020805985,1.27929274903807,True,-1.1268985271453857,-1.0,0.18555885019150833,-0.12689852714538574,-5.07594108581543,-0.683872135521526,-1.4905871905334054,-0.7632098637573661,True
3,DPLQR,0.5,2000,500,17,1600,400,52260921,52760921,8fcbdb347290ff48a821e3aa7924484b657f4a3f8b7e6798a3153283f3b41894,500,6500,500,500,53260921,53260922,0.41548716462391455,0.3271026095518699,0.82820063829422,0.49290146588909095,1.1118665933609009,1.0,0.16517118512062143,0.11186659336090088,4.474663734436035,0.6772766889043437,0.7881370192406848,1.4355961674811168,True,-1.0482882261276245,-1.0,0.20172452617114908,-0.04828822612762451,-1.9315290451049805,-0.23937707052366725,-1.4436610322214842,-0.6529154200337648,True
3,DPLQR,0.5,2000,500,18,1600,400,52260922,52760922,35e938d6a78c4313233f90a92f637f9eb4db3020789b4b433356a01d4b06e224,500,6500,500,500,53260922,53260923,0.4191936873041317,0.30356333003594327,0.6561303734779358,0.44825126448618346,0.9950857162475586,1.0,0.16336983469840877,-0.004914283752441406,-0.19657135009765625,-0.030080729172025488,0.6748867240784153,1.3152847084167019,True,-0.8921347856521606,-1.0,0.16952725102747307,0.10786521434783936,4.314608573913574,0.636270650848689,-1.2244020920640888,-0.5598674792402325,True
3,DPLQR,0.5,2000,500,19,1600,400,52260923,52760923,0d66fceeac55d53f5f7e7082721568fac87ecfceda39dce9a783ee89f241cd02,500,6500,500,500,53260923,53260924,0.39572270525429265,0.36619560764386105,0.6542912721633911,0.520188653052548,1.0462695360183716,1.0,0.17502735518844642,0.04626953601837158,1.8507814407348633,0.2643560257683985,0.7032222235397168,1.3893168484970264,True,-1.0252959728240967,-1.0,0.1989801732512997,-0.02529597282409668,-1.0118389129638672,-0.1271281073423804,-1.4152899460341843,-0.635301999614009,True
3,DPLQR,0.5,2000,500,20,1600,400,52260924,52760924,e7ee072ec5f3607842b0acc4254edff20b1032497db204f5ebf0eb79977a2d8a,500,6500,500,500,53260924,53260925,0.40354702419566857,0.32508376699227554,0.8259398937225342,0.49676213472088654,0.7861229777336121,1.0,0.18400245470611665,-0.21387702226638794,-8.555080890655518,-1.1623596142126804,0.4254847934426609,1.1467611620245632,True,-0.9098696112632751,-1.0,0.16441124340636612,0.09013038873672485,3.605215549468994,0.54820088255129,-1.232109726993201,-0.5876294955333492,True
3,DPLQR,0.5,2000,1000,1,1600,400,52260905,52760905,02d4548d11743d5df9df61e96f59dda3254876f961acdf349959b06e064e9f1d,1000,13000,1000,1000,53260905,53260906,0.30297635637042625,0.27000841956872207,0.7050833702087402,0.6033353979660813,1.0695230960845947,1.0,0.2704696920305405,0.06952309608459473,2.780923843383789,0.2570457915733657,0.5394122407950953,1.599633951374094,True,-0.9575707912445068,-1.0,0.3060174059043109,0.042429208755493164,1.6971683502197266,0.13864965827715178,-1.5573538854593312,-0.3577876970296825,True
3,DPLQR,0.5,2000,1000,2,1600,400,52260906,52760906,df0c9f4bf6fe1d0df5d4b368940c54d89f6abdb5e53bd18273b1c41b958ba5b1,1000,13000,1000,1000,53260906,53260907,0.35238412420576254,0.29704544292046475,0.6958742737770081,0.5373465212102196,1.1075541973114014,1.0,0.24355652248911647,0.10755419731140137,4.302167892456055,0.44159850950494467,0.6301921850329133,1.5849162095898894,True,-1.0377751588821411,-1.0,0.25287562515094103,-0.03777515888214111,-1.5110063552856445,-0.1493823647874056,-1.5334022767460365,-0.5421480410182457,True
3,DPLQR,0.5,2000,1000,3,1600,400,52260907,52760907,b99bfab88ae2fb3591dce6be9f73abd90df8bc2db3962b3566c7713074dc1523,1000,13000,1000,1000,53260907,53260908,0.38069670634230074,0.29591592917075527,0.8957618474960327,0.543074192640046,0.8946413397789001,1.0,0.22523688148706175,-0.10535866022109985,-4.214346408843994,-0.4677682425964149,0.45318516407414267,1.3360975154836576,True,-0.9237775802612305,-1.0,0.2471353258955269,0.07622241973876953,3.0488967895507812,0.3084238138055242,-1.4081539183240321,-0.4394012421984288,True
3,DPLQR,0.5,2000,1000,4,1600,400,52260908,52760908,537b95aa966372a3afe88ddde35e8d852b73fadb39dfb7b4a70404350d467592,1000,13000,1000,1000,53260908,53260909,0.40084549970590216,0.32069630462389725,0.7911506295204163,0.5019740533574282,0.9902816414833069,1.0,0.15011296106646524,-0.009718358516693115,-0.3887343406677246,-0.06474030255382235,0.6960656441803716,1.2844976387862421,True,-1.1458953619003296,-1.0,0.23510277603447327,-0.1458953619003296,-5.835814476013184,-0.6205599285605069,-1.6066883355932837,-0.6851023882073755,True
3,DPLQR,0.5,2000,1000,5,1600,400,52260909,52760909,d312ccd5f91a489954cc480ac261b92e21e709eb5704a34d2675fe83277ba1df,1000,13000,1000,1000,53260909,53260910,0.25874763125832384,0.3321845760712257,0.7564351558685303,0.7045579094401526,0.8669732213020325,1.0,0.3641170074549343,-0.13302677869796753,-5.321071147918701,-0.36534074480009526,0.15331700053185882,1.580629442072206,True,-1.028344750404358,-1.0,0.4008566834870104,-0.02834475040435791,-1.1337900161743164,-0.07071043485614331,-1.8140094130010702,-0.24268008780764572,True
3,DPLQR,0.5,2000,1000,6,1600,400,52260910,52760910,d7db8e01bf02abb74337d04a18defd4324b17d3055fac1c11e1429ade0119930,1000,13000,1000,1000,53260910,53260911,0.323119855513089,0.3032704798074869,0.7819442749023438,0.5704324486621469,0.9529591202735901,1.0,0.21244581224472495,-0.04704087972640991,-1.8816351890563965,-0.22142530949125802,0.5365729796075708,1.3693452609396095,True,-0.8551183938980103,-1.0,0.3135489269946494,0.14488160610198975,5.79526424407959,0.46207017032611974,-1.469662998198702,-0.24057378959731868,True
3,DPLQR,0.5,2000,1000,7,1600,400,52260911,52760911,b86d52bdcf1e7bdc9c26844779ca7ecbda1226b8829d2acf6c1f8ba86232ac71,1000,13000,1000,1000,53260911,53260912,0.3851146257328673,0.335048829133694,0.6606970429420471,0.5254150533555816,0.9682154059410095,1.0,0.18494476037467497,-0.03178459405899048,-1.2713837623596191,-0.17185993263393276,0.605730336477256,1.3307004754047629,True,-1.1183478832244873,-1.0,0.24753442968457948,-0.1183478832244873,-4.733915328979492,-0.4781067562007111,-1.6035064503399254,-0.6331893161090492,True
3,DPLQR,0.5,2000,1000,8,1600,400,52260912,52760912,e47c7630e4eae27b3be6663bb1a61c4c846721917db593076dac6a16aa328477,1000,13000,1000,1000,53260912,53260913,0.33937817211572796,0.30443209409713745,0.8011869192123413,0.6009618381309394,0.9083755612373352,1.0,0.2472588305797917,-0.0916244387626648,-3.664977550506592,-0.3705608351694324,0.4237571584414525,1.3929939640332178,True,-0.9563369750976562,-1.0,0.28557340662502056,0.04366302490234375,1.74652099609375,0.1528959766189875,-1.5160505670251085,-0.39662338317020385,True
3,DPLQR,0.5,2000,1000,9,1600,400,52260913,52760913,0ea23a904f062e8852eb5c93cadb4306ccd8446eb9dc283e07285fc527990ffa,1000,13000,1000,1000,53260913,53260914,0.2598549083145919,0.29585632108725035,0.8678168058395386,0.7352431415793009,0.9163605570793152,1.0,0.257227214590789,-0.08363944292068481,-3.3455777168273926,-0.32515783002876647,0.4122044806378128,1.4205166335208177,True,-0.9547114372253418,-1.0,0.3648865541482659,0.0452885627746582,1.8115425109863281,0.12411683099798715,-1.6698759417988671,-0.23954693265181648,True
3,DPLQR,0.5,2000,1000,10,1600,400,52260914,52760914,2423669b6bccabc8e6ab42876131cbdb97df8aa8ecb17cb92f4d54f9f2f8c9ac,1000,13000,1000,1000,53260914,53260915,0.2733784499220897,0.3038017348601268,0.7947033643722534,0.613552314473673,1.084344744682312,1.0,0.26880627544411917,0.08434474468231201,3.3737897872924805,0.3137752068583906,0.5574941259934849,1.611195363371139,True,-0.9919795393943787,-1.0,0.28133629786982406,0.008020460605621338,0.3208184242248535,0.028508445822132952,-1.5433885507630665,-0.44057052802569074,True
3,DPLQR,0.5,2000,1000,11,1600,400,52260915,52760915,960117e62f2619484200a17f87869b4dccfffd31d0a35c81a5cdd61c5f3c7c27,1000,13000,1000,1000,53260915,53260916,0.3201353748627469,0.28666346348248994,0.7361247539520264,0.5968760440872473,1.0884133577346802,1.0,0.1540185530102906,0.08841335773468018,3.536534309387207,0.5740435551863218,0.7865425408835375,1.390284174585823,True,-0.9078966975212097,-1.0,0.3029152806939062,0.09210330247879028,3.6841320991516113,0.3040563099616623,-1.5015997380481072,-0.31419365699431234,True
3,DPLQR,0.5,2000,1000,12,1600,400,52260916,52760916,6fb247e4548abac33962fcaad398237803ac2edf8aedd6a023ba7dbd276272da,1000,13000,1000,1000,53260916,53260917,0.31896961676773944,0.2625147390824098,0.6807787418365479,0.6006692069128378,0.8214097619056702,1.0,0.2862435899945905,-0.17859023809432983,-7.143609523773193,-0.623909999513718,0.260382634710823,1.3824368891005174,True,-0.9123676419258118,-1.0,0.29558846930946253,0.08763235807418823,3.5052943229675293,0.29646744434554606,-1.4917103960176814,-0.33302488783394213,True
3,DPLQR,0.5,2000,1000,13,1600,400,52260917,52760917,186d23cc2a699cfb7929426e3e2157e83ed7218e6ba788fb15af474a1a7156be,1000,13000,1000,1000,53260917,53260918,0.3930602916411334,0.32005659548135906,0.8026471138000488,0.528597876887623,1.088181972503662,1.0,0.18358536216943944,0.08818197250366211,3.5272789001464844,0.4803322632132015,0.7283612745628187,1.4480026704445055,True,-0.8852015137672424,-1.0,0.260272503509599,0.11479848623275757,4.591939449310303,0.44107035773959014,-1.3953262468121315,-0.3750767807223535,True
3,DPLQR,0.5,2000,1000,14,1600,400,52260918,52760918,3c511eeab683f6b7a18fc3f6f07e01b6ad266abe60d04aabc856c77cdf278b71,1000,13000,1000,1000,53260918,53260919,0.2595129146670092,0.36358291369218093,0.7032420039176941,0.6754720337360993,0.9252721071243286,1.0,0.28503575156499683,-0.07472789287567139,-2.9891157150268555,-0.26217024518986054,0.3666122997506285,1.4839319144980287,True,-0.9281527996063232,-1.0,0.38161934063419173,0.07184720039367676,2.8738880157470703,0.1882692849745978,-1.6761129630532619,-0.18019263615938463,True
3,DPLQR,0.5,2000,1000,15,1600,400,52260919,52760919,4f27d514d77d50ae4a3957d3fcb8223dd23b7b79e3ab0c29514449346f22988b,1000,13000,1000,1000,53260919,53260920,0.33099814173664704,0.31991944633997405,0.7228413224220276,0.5839518302920225,0.9523428678512573,1.0,0.2714436807910928,-0.047657132148742676,-1.906285285949707,-0.17556913467225022,0.42032302966972845,1.4843627060327862,True,-1.1575223207473755,-1.0,0.26699573255639797,-0.1575223207473755,-6.3008928298950195,-0.5899806683767943,-1.680824340583804,-0.634220300910947,True
3,DPLQR,0.5,2000,1000,16,1600,400,52260920,52760920,00a8319980ea6a72f7666ed32f47c71be632c2d3117b0b191f5206c8562db698,1000,13000,1000,1000,53260920,53260921,0.3985338125772928,0.3178626700089528,0.6694231033325195,0.5325959924678724,1.0089027881622314,1.0,0.2009308122350886,0.008902788162231445,0.3561115264892578,0.04430772992553876,0.6150856327970777,1.4027199435273852,True,-1.1459381580352783,-1.0,0.24923055019730841,-0.14593815803527832,-5.837526321411133,-0.5855548524037018,-1.634421060269105,-0.6574552558014517,True
3,DPLQR,0.5,2000,1000,17,1600,400,52260921,52760921,8fcbdb347290ff48a821e3aa7924484b657f4a3f8b7e6798a3153283f3b41894,1000,13000,1000,1000,53260921,53260922,0.3107501734328223,0.2848314012472446,0.8561160564422607,0.596428590546871,1.1882438659667969,1.0,0.21370800528358855,0.18824386596679688,7.529754638671875,0.880846113916037,0.7693838724030677,1.607103859530526,True,-1.1240965127944946,-1.0,0.37531578582552366,-0.12409651279449463,-4.963860511779785,-0.3306455989362101,-1.8597019358418696,-0.38849108974711977,True
3,DPLQR,0.5,2000,1000,18,1600,400,52260922,52760922,35e938d6a78c4313233f90a92f637f9eb4db3020789b4b433356a01d4b06e224,1000,13000,1000,1000,53260922,53260923,0.3706335333387441,0.2659710210103255,0.6758592128753662,0.5029208449555387,0.9379369020462036,1.0,0.17877316033679827,-0.06206309795379639,-2.4825239181518555,-0.3471611613112008,0.5875479463836746,1.2883258577087326,True,-0.9135804772377014,-1.0,0.2537580540697453,0.08641952276229858,3.4567809104919434,0.3405587384373078,-1.4109371240013697,-0.416223830474033,True
3,DPLQR,0.5,2000,1000,19,1600,400,52260923,52760923,0d66fceeac55d53f5f7e7082721568fac87ecfceda39dce9a783ee89f241cd02,1000,13000,1000,1000,53260923,53260924,0.3428293976523746,0.3259155463713866,0.682864785194397,0.5676286652563575,1.0691123008728027,1.0,0.2324648590864973,0.06911230087280273,2.7644920349121094,0.297302143405197,0.6134895493920893,1.5247350523535161,True,-1.0605634450912476,-1.0,0.2979752276601823,-0.06056344509124756,-2.4225378036499023,-0.20324993311294817,-1.644584159590328,-0.4765427305921669,True
3,DPLQR,0.5,2000,1000,20,1600,400,52260924,52760924,e7ee072ec5f3607842b0acc4254edff20b1032497db204f5ebf0eb79977a2d8a,1000,13000,1000,1000,53260924,53260925,0.3351677056173745,0.286508620931552,0.8390400409698486,0.5689364084909551,0.7934498190879822,1.0,0.21331997656959667,-0.20655018091201782,-8.262007236480713,-0.9682645959068434,0.3753503478286445,1.2115492903473197,True,-0.8905268907546997,-1.0,0.27395186315117026,0.10947310924530029,4.378924369812012,0.39960709880221396,-1.427462676028639,-0.35359110548076045,True
3,DPLQR,0.5,4000,200,1,3200,800,54260905,54760905,c3a056c775ee3842497d7a57ee38955574e4bc20ef6796562043c1d73971c8c3,200,5000,200,200,55260905,55260906,0.4801055283680341,0.4446744978427887,0.6657266616821289,0.48290751975851154,1.1029483079910278,1.0,0.07813721706849962,0.10294830799102783,5.823635735370962,1.3175323085896107,0.9498021766845802,1.2560944392974756,True,-0.9182103872299194,-1.0,0.060599267273468795,0.08178961277008057,4.626719185627665,1.3496798963093932,-1.036982768575435,-0.7994380058844038,True
3,DPLQR,0.5,4000,200,2,3200,800,54260906,54760906,99b2ec731bc067ce6ed8b96a3b16e990951bab24431053d661e868039557a80c,200,5000,200,200,55260906,55260907,0.4079371152495489,0.44997998237609865,0.6166495084762573,0.5176326545919793,0.9696909189224243,1.0,0.09101480104523922,-0.030309081077575684,-1.714540540918931,-0.3330126609023784,0.791305186813677,1.1480766510311717,True,-0.8297097682952881,-1.0,0.07694872441001203,0.17029023170471191,9.633070208658417,2.213035147890703,-0.9805264967952098,-0.6788930397953664,False
3,DPLQR,0.5,4000,200,3,3200,800,54260907,54760907,08944fb41319688ef827b3b760256f63c308f065b40a94df2b0aa104042cecd4,200,5000,200,200,55260907,55260908,0.4746239486283869,0.47090774655342105,0.6514292359352112,0.49504589347096895,0.923237144947052,1.0,0.08132577882260125,-0.076762855052948,-4.342362828094365,-0.9438932668618334,0.7638415474400833,1.0826327424540207,True,-0.9745461940765381,-1.0,0.0637803518449949,0.025453805923461914,1.4398847020388985,0.3990853795432515,-1.0995533866140208,-0.8495390015390553,True
3,DPLQR,0.5,4000,200,4,3200,800,54260908,54760908,b3f1dda449174935f50e2c5664fd73a7fe58ecdcf81e2d34d7b0746ca0eceb96,200,5000,200,200,55260908,55260909,0.4502998029173936,0.46806894421577455,0.6674543023109436,0.5019631081227223,0.877835214138031,1.0,0.08278007804979581,-0.122164785861969,-6.91068388041606,-1.475775195433877,0.7155892425230166,1.0400811857530454,True,-0.9931308627128601,-1.0,0.06346113503711794,0.006869137287139893,0.3885770845310386,0.10824163928240783,-1.1175124018036442,-0.868749323622076,True
3,DPLQR,0.5,4000,200,5,3200,800,54260909,54760909,4ad091b79a3d03863410bf7766342a76598a925102272dc11cc57e2db33bcbc2,200,5000,200,200,55260909,55260910,0.46776575125573905,0.4626918792724609,0.6645970344543457,0.49689368795284466,0.9499258399009705,1.0,0.08000932270782317,-0.05007416009902954,-2.8326222534595704,-0.625854068055164,0.7931104489661943,1.1067412308357465,True,-1.0276154279708862,-1.0,0.06240195802394295,-0.02761542797088623,-1.5621645106865851,-0.44254104911724873,-1.1499210182625947,-0.9053098376791778,True
3,DPLQR,0.5,4000,200,6,3200,800,54260910,54760910,5fee524eedbed726fb4a7fd2846ec7fa7c502a49644247244b1dcd435df0f42c,200,5000,200,200,55260910,55260911,0.4817114692967002,0.4538371205329895,0.6153188347816467,0.48690492082177,1.0229922533035278,1.0,0.08469453292912184,0.022992253303527832,1.3006382580546665,0.2714726973318256,0.8569940190750074,1.1889904875320483,True,-0.960062563419342,-1.0,0.07252682007780346,0.03993743658065796,2.259202578351274,0.5506574883307293,-1.1022125186850533,-0.8179126081536308,True
3,DPLQR,0.5,4000,200,7,3200,800,54260911,54760911,2004ec43f6226a470a3f16ec10af699106b7e0b5d03113c5536fa109f4309420,200,5000,200,200,55260911,55260912,0.46296590691416517,0.4533851897716522,0.6446304321289062,0.4934018192583618,0.9992841482162476,1.0,0.08293910864477026,-0.0007158517837524414,-0.040494692049266985,-0.008631052291850011,0.8367264823626432,1.1618418140698519,True,-1.110716700553894,-1.0,0.06551158715258953,-0.11071670055389404,-6.263082380180709,-1.6900323342191785,-1.2391170519430263,-0.9823163491647616,True
3,DPLQR,0.5,4000,200,8,3200,800,54260912,54760912,9e2abfb68635c02775e0c777af267309543c19fdf0df6fe7989b3bd0a5387f37,200,5000,200,200,55260912,55260913,0.462350179718871,0.45511034488677976,0.5987004041671753,0.5062948830760283,0.8955250382423401,1.0,0.07449786543993264,-0.10447496175765991,-5.909996313843724,-1.4023886609462346,0.7495119050549609,1.0415381714297192,True,-0.9245583415031433,-1.0,0.06647149244635461,0.07544165849685669,4.267624664566967,1.1349475650443894,-1.0548400726966247,-0.794276610309662,True
