design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,100,0.29468441009521484,-0.4205651879310608,-0.7053155899047852,0.5794348120689392,19.67894058227539,27.88875961303711,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,150,0.519858717918396,-0.35573455691337585,-0.480141282081604,0.6442654430866241,17.88282928466797,28.695568084716797,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,200,0.7849633097648621,-0.3249496519565582,-0.21503669023513794,0.6750503480434418,16.04551010131836,29.63699722290039,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,10,-0.4147801697254181,-0.5061237215995789,-1.414780169725418,0.49387627840042114,22.333690643310547,31.2758731842041,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,20,-0.33580076694488525,-0.45015889406204224,-1.3358007669448853,0.5498411059379578,21.908266448974608,31.145465850830078,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,40,-0.3289841115474701,-0.4991697072982788,-1.32898411154747,0.5008302927017212,21.270827102661134,31.36508560180664,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,60,-0.356563925743103,-0.5649155378341675,-1.356563925743103,0.4350844621658325,20.183831787109376,31.829391479492188,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,80,-0.3812127411365509,-0.574450671672821,-1.381212741136551,0.42554932832717896,19.318259048461915,32.27667999267578,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,100,-0.3854027986526489,-0.591654360294342,-1.385402798652649,0.40834563970565796,18.48418731689453,32.691436767578125,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,150,-0.4151991009712219,-0.6094715595245361,-1.415199100971222,0.39052844047546387,16.597523880004882,33.16625213623047,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,11,395867019,395867036,200,-0.42694389820098877,-0.5767667889595032,-1.4269438982009888,0.4232332110404968,14.506147956848144,33.798065185546875,39.677542689924884,4.6372654167259055,14.020863650323687,65.01846611827537
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,10,0.7191570401191711,0.4885505437850952,-0.28084295988082886,1.4885505437850952,24.20458564758301,23.379520416259766,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,20,0.8077166080474854,0.4998162090778351,-0.19228339195251465,1.499816209077835,23.811062240600585,24.354801177978516,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,40,0.9025041460990906,0.42436009645462036,-0.09749585390090942,1.4243600964546204,23.269895172119142,24.6448917388916,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,60,1.0143250226974487,0.3682134449481964,0.01432502269744873,1.3682134449481964,22.27205581665039,25.247928619384766,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,80,1.1673365831375122,0.2965373694896698,0.1673365831375122,1.2965373694896698,20.56360282897949,26.102733612060547,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,100,1.319703221321106,0.21885685622692108,0.31970322132110596,1.218856856226921,18.530624771118163,27.774169921875,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,150,1.4940134286880493,0.08891387283802032,0.4940134286880493,1.0889138728380203,16.335902404785156,29.178813934326172,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,12,788313828,788313845,200,1.6106313467025757,-0.01660572923719883,0.6106313467025757,0.9833942707628012,15.003383827209472,29.844371795654297,40.897979528783814,4.211732398386972,15.68398939018994,66.0567662506205
case6_full_c20,paper_case6,20.0,t3,400,320,80,13,525169078,525169095,10,-0.4527483284473419,0.5051214694976807,-1.452748328447342,1.5051214694976807,23.640179061889647,21.268680572509766,42.62277319013412,4.428148876030352,15.133442206283336,67.01313509622383
case6_full_c20,paper_case6,20.0,t3,400,320,80,13,525169078,525169095,20,-0.3822360932826996,0.5795031785964966,-1.3822360932826996,1.5795031785964966,23.40374412536621,21.420989990234375,42.62277319013412,4.428148876030352,15.133442206283336,67.01313509622383
