case,n,n_train,n_val,rep,tau,method,setting_seed,fit_seed,data_sha256,theta1,theta2,se_theta1,se_theta2,lower_theta1,upper_theta1,lower_theta2,upper_theta2,covered_theta1,covered_theta2,t_theta1,root_n_error_theta1,root_n_train_error_theta1,fit_seconds,inference_seconds,density_seconds,projection_seconds,total_seconds,inference_wall_seconds,epochs_run,best_epoch,best_validation_loss,density_zero,projection_epochs,projection_best_epochs,selected_hyperparameters
2,2000,1600,400,19,0.5,DPLQR,42260923,42760923,0987d9dcca9b161c3bf371b8452f8cc05d3f32b6f54dbfed261d177b9c817a48,0.8797791600227356,-0.6538100838661194,0.07660513071048132,0.07222822297925037,0.729635862799209,1.0299224572462622,-0.7953747995727785,-0.5122453681594603,True,False,-1.5693575464497636,-5.37643941002575,-4.808833599090576,1.011296199998469,0.7361222000108683,0.20239730000321288,0.5337249000076554,1.7474184000093373,0.743599000001268,66,51,0.6853050589561462,0.4013900599875125,"[25, 23]","[10, 8]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,20,0.5,DPLQR,42260924,42760924,fbb320895148d45c001893e8725f689a7346434368f64d6e312c38bdd48eafba,0.9311776161193848,-0.4298734962940216,0.08063387175501965,0.07824340025316624,0.7731381315455247,1.0892171006932447,-0.5832277428181796,-0.27651924976986364,True,False,-0.8535170441735718,-3.077830574612829,-2.7528953552246094,0.7945484000010765,0.7621359000040684,0.21998180000082357,0.5421541000032448,1.556684300005145,0.7696796000018367,50,35,0.5325189828872681,0.3672640621518011,"[18, 26]","[3, 11]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,1,0.5,DPLQR,44260905,44760905,c5b02daecb4b11c3c4eefc829798319a19f26a940fbb0b511a760e9ca7c03aaf,1.040205478668213,-0.8599278330802917,0.05798540240639115,0.05644616407895169,0.926556178322624,1.1538547790138016,-0.9705602817404756,-0.7492953844201079,True,False,0.6933724178791151,2.542817740177319,2.2743653285715535,5.5620294000036665,3.3454098000001977,0.27899739999702433,3.0664124000031734,8.907439200003864,3.366346299997531,53,38,0.6190126538276672,0.36177018615376627,"[17, 23]","[2, 8]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,2,0.5,DPLQR,44260906,44760906,12b5273c4d049b11c6b259e5bf779349a152c13f25fdd38eb0caac9629ef81af,0.9858548045158386,-0.8005710244178772,0.058370506589584085,0.05592237821500496,0.8714507138408959,1.1002588951907812,-0.9101768716491142,-0.6909651771866402,True,False,-0.24233463628505691,-0.8946207135655633,-0.8001730918447871,4.05322580000211,2.756982600003539,0.23881120000442024,2.518171399999119,6.810208400005649,2.774139000001014,44,29,0.5726128816604614,0.35904141977599346,"[21, 18]","[6, 3]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,3,0.5,DPLQR,44260907,44760907,881b8806b394082f32e9fd2389f273070722103f01bc48a0c6a52c3af99c80c2,0.9982096552848816,-0.9993416666984558,0.054265617189640104,0.053857800296718994,0.8918509999943494,1.1045683105754138,-1.1049010155665757,-0.8937823178303359,True,True,-0.03299224827503122,-0.11323134193238926,-0.10127719109773793,1.7379673000032199,1.2542634999990696,0.24410180000268156,1.010161699996388,2.9922308000022895,1.2632936000009067,56,41,0.532121479511261,0.3843498451948169,"[17, 27]","[2, 12]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,4,0.5,DPLQR,44260908,44760908,a366812dc97d689c45439d90aa7af5e8e33f6c112fca1938a2f110f76c4d2bbd,0.9678258299827576,-0.8978991508483887,0.05952264578968661,0.05642438031054665,0.8511635879704371,1.084488071995078,-1.008488904107051,-0.7873093975897263,True,True,-0.5405366241770321,-2.0348731815997003,-1.8200459038592818,3.6899214000004577,2.6491452000045683,0.23097570000390988,2.4181695000006584,6.339066600005026,2.6657932000016444,46,31,0.5710465312004089,0.3595234030095645,"[21, 20]","[6, 5]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,5,0.5,DPLQR,44260909,44760909,bb13e7d7abb329fbe1355280e4aaf64207193ce8ac3d0e7cc9d7e3f2ac62be35,0.9687995314598083,-0.9270877242088318,0.05769871709158599,0.05633350792848689,0.8557121240061342,1.0818869389134826,-1.0374993708714677,-0.8166760775461959,True,True,-0.5407480462809373,-1.9732908930286877,-1.7649650304773647,1.7851636999985203,1.4794077000042307,0.23917500000243308,1.2402327000017976,3.264571400002751,1.490243799999007,54,39,0.5582304000854492,0.3689394636021676,"[20, 32]","[5, 17]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,6,0.5,DPLQR,44260910,44760910,48d3905afc2dd6d1c6683c5e998d782ed5d5b0b40de86cc6dc9648e7b99a80d6,0.8696832656860352,-0.8473927974700928,0.0527257408131083,0.05099820404357551,0.7663427126341492,0.9730238187379211,-0.9473474406717257,-0.7474381542684598,False,False,-2.4715960800984407,-8.241953953342982,-7.371827722839216,4.244118700000399,2.636539000006451,0.26517340000282275,2.371365600003628,6.88065770000685,2.6526220999949146,54,39,0.5855308175086975,0.4035513403830303,"[17, 21]","[2, 6]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,7,0.5,DPLQR,44260911,44760911,059eee4808d550eddaef1bfc41dfdb812f77565313391a19ad1f40bde3543c95,1.075636386871338,-0.8952127695083618,0.052471878108478136,0.05190943795946775,0.9727933955775451,1.1784793781651308,-0.996953398366635,-0.7934721406500886,True,False,1.4414652114218294,4.783665129981694,4.278640164893774,1.945696599999792,3.154685999994399,0.23898900000494905,2.91569699998945,5.100382599994191,3.170530499999586,60,45,0.5722078680992126,0.40005032279771585,"[18, 33]","[3, 18]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,8,0.5,DPLQR,44260912,44760912,79e48cb6cfcc2f5bdcb84972f4cc1b737c4bdf2241c74e054d2f60bb803c892e,0.989303469657898,-0.8692753314971924,0.055539678320793866,0.05317455527769882,0.8804477004362019,1.098159238879594,-0.9734955447354163,-0.7650551182589684,True,False,-0.19259258723681347,-0.676507978842851,-0.6050871312054417,3.017036900004314,3.640176799999608,0.23556120000284864,3.4046155999967596,6.657213700003922,3.6580783000026713,39,24,0.5735207796096802,0.3851843755196831,"[27, 27]","[12, 12]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,9,0.5,DPLQR,44260913,44760913,c3d41298904bf9e9272258c49e5091cb5c318e6120e58dd179be862546c9cbd7,0.9083845019340515,-0.9433438181877136,0.05204437174583713,0.050869037341983545,0.8063794077141968,1.0103895961539062,-1.0430452993062245,-0.8436423370692028,True,True,-1.760334402985209,-5.794272857182965,-5.182555195537216,5.730390500000794,2.694148700007645,0.24000550000346266,2.4541432000041823,8.42453920000844,2.713542999998026,74,59,0.6504437327384949,0.4037483156196283,"[17, 24]","[2, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,10,0.5,DPLQR,44260914,44760914,b8004d369ad24a24b04b41fc83ef5d47031bad8734bc9b09e798bbea4fe14681,0.9016528725624084,-0.9265264868736267,0.056378057509109764,0.05596858168694892,0.7911539103262254,1.0121518347985916,-1.0362228912458347,-0.8168300825014188,True,True,-1.744422063880088,-6.220018480752569,-5.563353657707085,2.9572979000004125,3.290734700007306,0.23045490000367863,3.0602798000036273,6.248032600007718,3.306986199997482,39,24,0.5620284676551819,0.37356327993618615,"[21, 28]","[6, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,11,0.5,DPLQR,44260915,44760915,0c3626903479875aada0778eb4651ab85fe4b00db6ed876be0b9ad0670c2fee7,1.0409293174743652,-0.9157422184944153,0.05340122851739758,0.05246736830263396,0.9362648328500727,1.1455938020986578,-1.0185763707311764,-0.8129080662576543,True,True,0.766448986487846,2.588597325902489,2.3153118348368573,3.8789663999996264,2.7195667999985744,0.24522340000112308,2.4743433999974513,6.598533199998201,2.738646700003301,50,35,0.5767361521720886,0.3955751253341999,"[17, 25]","[2, 10]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,12,0.5,DPLQR,44260916,44760916,257117be140bde7baea8f3c1f01a898b112a9604f81a77c23725414f906f23db,0.9695838093757629,-0.7949869632720947,0.05646204918840736,0.055144595389516715,0.8589202264731555,1.0802473922783704,-0.9030683841775811,-0.6869055423666084,True,False,-0.5387015005909852,-1.9236888023689553,-1.720599571860857,3.567712999996729,2.6807360000093468,0.2339531000034185,2.4467829000059282,6.248449000006076,2.7001455999998143,48,33,0.5136643648147583,0.37392292328077303,"[19, 24]","[4, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,13,0.5,DPLQR,44260917,44760917,24c90ba9f941d8d314f6884f758896347103cf36a4b23a75e3aae84e4e4645c8,0.9529784917831421,-0.9343565702438354,0.05489318540708151,0.0529154925330084,0.8453898253885826,1.0605671581777014,-1.03806902983273,-0.8306441106549408,True,True,-0.8566001019644214,-2.973901299631873,-2.6599381857407356,4.811780199997884,2.5022113000013633,0.23648490000050515,2.265726400000858,7.313991499999247,2.5195046000008006,63,48,0.5573028922080994,0.384794571318582,"[17, 22]","[2, 7]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,14,0.5,DPLQR,44260918,44760918,10205df8cc2a8b914d5ccfffe8c857375801bf1ec294673831e62ef21abc89d2,0.9132684469223022,-1.0080171823501587,0.05648991639738006,0.05467520721811755,0.8025502452937587,1.0239866485508458,-1.1151786193449336,-0.9008557453553839,True,True,-1.5353457503385555,-5.485385054586233,-4.906277545926485,6.793141100002686,3.8077305000115302,0.24160240000492195,3.5661281000066083,10.600871600014216,3.8253114000035566,67,52,0.5471975207328796,0.3858489803442381,"[27, 29]","[12, 14]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,15,0.5,DPLQR,44260919,44760919,c0b2e3bbb1401ade9b39e3e66892f8c8efdf77f88cfe339760cabb21cc971c5c,1.1385643482208252,-0.7629862427711487,0.05708811961489088,0.05553767576568997,1.0266736898305244,1.250455006611126,-0.871838087056964,-0.6541343984853334,False,False,2.4272011261811124,8.763578857490153,7.83838322061117,3.731567599999835,3.4068689000050654,0.23140409999905387,3.1754648000060115,7.1384365000049,3.4250400000019,50,35,0.6140994429588318,0.3746975374615436,"[17, 35]","[2, 20]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,16,0.5,DPLQR,44260920,44760920,f775992b7660c5138e17f844a39ef02ab3cf349b144fc816d7f9c914c4794968,0.9474726915359497,-0.9235851168632507,0.05324283915014248,0.05120850196693625,0.8431186443670112,1.051826738704888,-1.0239519364206944,-0.8232182973058072,True,True,-0.9865609967929316,-3.3221186820927935,-2.9713932809926,2.879219700000249,2.933314599998994,0.2496272999997018,2.683687299999292,5.812534299999243,2.948811199996271,40,25,0.562298595905304,0.4040090924327642,"[25, 22]","[10, 7]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,17,0.5,DPLQR,44260921,44760921,5c049a6f02ee02fbd5dc5316669278686ec6782f12cd52f09222303b5a875976,1.0207667350769043,-0.9626378417015076,0.053603777064635004,0.05221719927204187,0.9157052625949055,1.125828207558903,-1.0649816716482607,-0.8602940117547544,True,True,0.3874117872676012,1.3134036481665905,1.1747439356786855,2.4534840999986045,1.371949999993376,0.22449529999721562,1.1474546999961603,3.8254340999919805,1.3814701000010245,82,67,0.5605928301811218,0.3966546586877693,"[22, 28]","[7, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,18,0.5,DPLQR,44260922,44760922,195d2ea79ca758f7147275b11efd47317959b30d6a814fd3ebc3f43229b03433,0.9620802402496338,-0.938288152217865,0.050323130033853795,0.04905373736588329,0.8634487177939545,1.060711762705313,-1.0344317107620828,-0.842144593673647,True,True,-0.7535254608538164,-2.398256182750703,-2.1450655408358923,2.174023700004909,1.0638354999973672,0.22747820000222418,0.836357299995143,3.2378592000022763,1.0738811000046553,75,60,0.571147620677948,0.4182783707037233,"[18, 19]","[3, 4]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,4000,3200,800,19,0.5,DPLQR,44260923,44760923,767f511f1e694d00dc4e0089330d0eed4a1e09d131a197685cc59325785d871a,0.955788791179657,-0.8731741905212402,0.05401501466925984,0.05057168987584805,0.849921307803505,1.061656274555809,-0.9722928813152313,-0.7740554997272492,True,False,-0.8184985062218967,-2.7961623596321985,-2.500963644905524,1.2092724000031012,1.0150286000061897,0.19927710000047227,0.8157515000057174,2.224301000009291,1.0239421000005677,43,28,0.5471534729003906,0.39001593990044503,"[19, 20]","[4, 5]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
