seed,tau,epoch_cap,estCoef,se,lowerCI,upperCI,CL,residual_density_zero,projection_residual_variance,CI_width,main_epochs_run,main_best_epoch,main_best_val_loss,main_early_stop_triggered,main_stopped_before_cap,projection_epochs_run,projection_best_epoch,projection_best_val_loss,projection_early_stop_triggered,projection_stopped_before_cap
11,0.26,1000,-1.32578706741333,0.03967392011453893,-1.4035479508378264,-1.2480261839888338,0.07177232862676232,2.85749030923422,0.01816762238740921,0.15552176684899255,160,150,0.0651584267616272,True,True,40,30,0.01606280915439129,True,True
11,0.28,50,-1.366370439529419,0.07348494311390998,-1.5104009280326824,-1.2223399510261554,0.09076686546640489,2.07122042622043,0.010561216622591019,0.288060977006527,50,50,0.0962422713637352,False,False,50,48,0.014173147268593311,False,False
11,0.28,100,-1.361560344696045,0.08810949477295248,-1.5342549544510318,-1.188865734941058,0.08186734014344446,2.016748157672262,0.007748445030301809,0.3453892195099737,93,83,0.07653295993804932,True,True,68,58,0.013230323791503906,True,True
11,0.28,250,-1.361560344696045,0.08810949477295248,-1.5342549544510318,-1.188865734941058,0.08186734014344446,2.016748157672262,0.007748445030301809,0.3453892195099737,93,83,0.07653295993804932,True,True,68,58,0.013230323791503906,True,True
11,0.28,500,-1.361560344696045,0.08810949477295248,-1.5342549544510318,-1.188865734941058,0.08186734014344446,2.016748157672262,0.007748445030301809,0.3453892195099737,93,83,0.07653295993804932,True,True,68,58,0.013230323791503906,True,True
11,0.28,1000,-1.361560344696045,0.08810949477295248,-1.5342549544510318,-1.188865734941058,0.08186734014344446,2.016748157672262,0.007748445030301809,0.3453892195099737,93,83,0.07653295993804932,True,True,68,58,0.013230323791503906,True,True
11,0.3,50,-1.3829344511032104,0.06732870914035777,-1.5148987210183116,-1.2509701811881093,0.09827116010258498,1.9099651310450003,0.015411348082125187,0.26392853983020226,50,48,0.10694517940282822,False,False,42,32,0.015978777781128883,True,True
11,0.3,100,-1.370805025100708,0.07285582559288756,-1.5136024432627675,-1.2280076069386485,0.08346071920348601,1.7650680056106327,0.015411348082125187,0.285594836324119,100,100,0.0817694216966629,False,False,42,32,0.015978777781128883,True,True
11,0.3,250,-1.3652445077896118,0.059135253127958975,-1.4811496039204115,-1.2493394116588121,0.07600947867319423,2.1745994136204105,0.015411348082125187,0.23181019226159938,154,144,0.07349753379821777,True,True,42,32,0.015978777781128883,True,True
11,0.3,500,-1.3652445077896118,0.059135253127958975,-1.4811496039204115,-1.2493394116588121,0.07600947867319423,2.1745994136204105,0.015411348082125187,0.23181019226159938,154,144,0.07349753379821777,True,True,42,32,0.015978777781128883,True,True
11,0.3,1000,-1.3652445077896118,0.059135253127958975,-1.4811496039204115,-1.2493394116588121,0.07600947867319423,2.1745994136204105,0.015411348082125187,0.23181019226159938,154,144,0.07349753379821777,True,True,42,32,0.015978777781128883,True,True
11,0.32,50,-1.3556435108184814,0.07268922546163216,-1.4981143927232805,-1.2131726289136824,0.10047573557177793,1.8885928921821247,0.014012476429343224,0.2849417638095981,50,47,0.10555408895015717,False,False,50,46,0.01667165197432041,False,False
