n,stage,metric,completed_reps,planned_reps,signed_mean,signed_mc_se,mean_abs,mean_abs_mc_se,mean_abs_ci_low,mean_abs_ci_high,median_abs,q90_abs,rms
2000,baseline,root_n_phi_score,50,50,0.11403487099192054,0.027171427005834834,0.17980348514015015,0.018544317774707268,0.14253728335064283,0.21706968692965747,0.15753390424325764,0.3689801882152357,0.22176561418146204
2000,baseline,root_n_a,50,50,-0.9334891970657957,0.10181033886652383,0.9762083102789005,0.09327612353746689,0.7887629222025994,1.1636536983552017,0.8282194237970515,2.1185405305254132,1.1744377339579344
2000,baseline,sqrt_n_prediction_error_squared,50,50,1.0140964123337897,0.04799966284734962,1.0140964123337897,0.04799966284734962,0.9176374784852035,1.1105553461823758,0.963023029797655,1.4681769028192093,1.0683098555886146
2000,baseline,n_quarter_h_l2,50,50,0.9720723057633894,0.02400309199629922,0.9720723057633894,0.02400309199629922,0.9238362864730915,1.0203083250536873,0.9645720512535092,1.1829355036185598,0.9864866144433536
2000,baseline,n_quarter_m_l2,50,50,1.0106696126687214,0.02658466784338734,1.0106696126687214,0.02658466784338734,0.9572457224833442,1.0640935028540985,1.0184272056755277,1.2311174221855572,1.0276592575483185
2000,baseline,n_frozen_h_loss_gain,50,50,0.0693458606536379,0.012223880279146787,0.0693458606536379,0.012223880279146787,0.044781053543032065,0.09391066776424374,0.03643399334146702,0.19863650406550806,0.11013894676571288
2000,polished,S,50,50,0.09114279966966889,0.009100770296272412,0.0931251900552382,0.008681537868198608,0.07567898653510652,0.11057139357536988,0.08568719348588097,0.1936569399005548,0.11119976128983187
2000,polished,E,50,50,0.010316721073509654,0.015547369358211063,0.0903913093507658,0.008783286460873157,0.07274063437838259,0.108041984323149,0.08012409841853532,0.17954376359100588,0.1093194801386284
2000,polished,T,50,50,-0.0011449866377460905,0.00042249877232048956,0.0024618937236226264,0.00028560101726968044,0.0018879569916185565,0.0030358304556266963,0.002198027807815736,0.005510169606621995,0.0031713955632530016
2000,polished,R_score,50,50,0.08197106523390531,0.016811781628444145,0.11074063077089345,0.013018771617222036,0.08457842971108306,0.13690283183070384,0.09399996907500716,0.22361507705754868,0.14341694324654697
2000,polished,R_theta,50,50,0.8218839592677172,0.1685635487071204,1.1103423849631735,0.13053288414676922,0.8480267333507663,1.3726580365755807,0.9424919211914102,2.2420794991449657,1.4379718600117766
2000,polished,W,50,50,0.00047894118968297287,0.03573670277477408,0.20636269994062054,0.02019959071786587,0.16577010263385164,0.24695529724738943,0.19104465585130542,0.34793240154359534,0.2501573779045462
2000,polished,root_n_G,50,50,0.009443051450044551,0.003321366063219427,0.0209153503270435,0.0019808341633632885,0.01693471504348902,0.024895985610597977,0.018618014412476354,0.039034155015464006,0.025094090428974876
2000,polished,root_n_phi_score,50,50,0.08169974821962432,0.008946666887928195,0.08562157948703993,0.008163999566374635,0.06921540812251961,0.10202775085156024,0.078818336072112,0.1664810726408205,0.10294148061361852
2000,polished,root_n_a,50,50,-0.6544994247833682,0.09063355932128711,0.6569207993331375,0.09027534096514539,0.47550570960618255,0.8383358890600925,0.47214479216355587,1.6194697572943109,0.91152463418647
2000,polished,sqrt_n_prediction_error_squared,50,50,0.9944216090928716,0.0466850050523906,0.9944216090928716,0.0466850050523906,0.900604578994334,1.0882386391914092,0.9476061574146173,1.4241958509170578,1.0467422470556926
2000,polished,n_quarter_h_l2,50,50,0.9628610352252659,0.02375845171772893,0.9628610352252659,0.02375845171772893,0.9151166389807872,1.0106054314697446,0.9636809787363895,1.1687108273532985,0.9771182684446287
2000,polished,n_quarter_m_l2,50,50,0.9953804928740246,0.025829025903376563,0.9953804928740246,0.025829025903376563,0.9434751220194294,1.0472858637286198,0.9940216737995555,1.224839660393027,1.0116679870248362
2000,polished,n_frozen_h_loss_gain,50,50,0.04194617750633345,0.008612689190454268,0.04194617750633345,0.008612689190454268,0.024638330584105878,0.05925402442856102,0.01625936579791043,0.13345558473366606,0.07344538206633455
4000,baseline,S,50,50,0.07700550769203927,0.008566345452144478,0.08402467386499554,0.00709330503931556,0.06977014370858295,0.09827920402140813,0.07686884813200826,0.1519104309578018,0.09759907612665737
4000,baseline,E,50,50,0.0187747880191471,0.011930504993935472,0.06851041231609897,0.007330849813682497,0.05377851806340913,0.08324230656878881,0.06099691113265536,0.1417503787621288,0.08559791578227563
4000,baseline,T,50,50,-0.0004877589534408472,0.0002494807712143113,0.0011800923622750953,0.00019666001524647181,0.0007848892655023269,0.0015752954590478637,0.0006955126244749671,0.0023331401431624134,0.0018132018370110921
4000,baseline,R_score,50,50,0.05871847862633302,0.01339174065077542,0.09214193357769661,0.00874271822249386,0.07457278353257439,0.10971108362281883,0.08399483541662611,0.15523500875961546,0.11061399955437395
4000,baseline,R_theta,50,50,0.5887415950723296,0.1342724630470361,0.9238623039401038,0.08765897877453915,0.7477049908827523,1.1000196169974552,0.8421753175131694,1.5564658486777725,1.1090727154120585
4000,baseline,W,50,50,-0.007126164642521085,0.03246991399655313,0.1697971286226089,0.021608854839504376,0.1263725090344206,0.2132217482107972,0.13287537167478589,0.37596326259319574,0.22740108323125158
4000,baseline,root_n_G,50,50,0.0072847481319930985,0.06352530608028416,0.3331196449540405,0.042093707615014006,0.2485291724919499,0.4177101174161311,0.23409419971543932,0.7006385920654491,0.44473680831750606
4000,baseline,root_n_phi_score,50,50,0.06972075956004618,0.06484994647551647,0.34895276242407847,0.042657443364701855,0.2632294205591306,0.4346761042890263,0.2771508100358672,0.7419327816698239,0.45927251893578397
4000,baseline,root_n_a,50,50,-0.705332453708633,0.08465050868038662,0.7493594818468852,0.0765418332456142,0.5955429091520233,0.903176054541747,0.7032847216498844,1.3939004541899793,0.9212022539199539
4000,baseline,sqrt_n_prediction_error_squared,50,50,0.8555359851180999,0.043269867504122775,0.8555359851180999,0.043269867504122775,0.7685819308679516,0.9424900393682483,0.756988168439289,1.269941971515012,0.9075701692372831
4000,baseline,n_quarter_h_l2,50,50,0.8994834402341202,0.022789113036533765,0.8994834402341202,0.022789113036533765,0.8536870029997629,0.9452798774684775,0.8672410441125327,1.110694669700149,0.9135197311673195
4000,baseline,n_quarter_m_l2,50,50,0.9212517827952673,0.023696808341218022,0.9212517827952673,0.023696808341218022,0.873631263553758,0.9688723020367767,0.8873423195199664,1.1847975309928243,0.9360663677624141
4000,baseline,n_frozen_h_loss_gain,50,50,0.04525694351695808,0.007013260314073159,0.04525694351695808,0.007013260314073159,0.03116326925825543,0.05935061777566073,0.029073593934669795,0.10290412168409979,0.06677047347377327
4000,polished,S,50,50,0.06561616100482359,0.007904484618200947,0.07221322205692299,0.0066275462908919345,0.058894669147818816,0.08553177496602715,0.07112975002573967,0.1468926307553631,0.08583148351217242
4000,polished,E,50,50,0.012291626559278344,0.012736393289105129,0.07147750825786796,0.007812365764975788,0.05577797147317638,0.08717704504255953,0.05541590750543929,0.15732468313668155,0.0899980781472366
4000,polished,T,50,50,-0.00042827193248906495,0.00024114807418486013,0.0011020697459149928,0.0001926361916197905,0.0007149528254609787,0.0014891866663690068,0.0006417746213075171,0.0024055167929442575,0.0017415177686800076
4000,polished,R_score,50,50,0.053752806378034305,0.013145527929377614,0.08788412009283408,0.008610845026658162,0.07057997915650438,0.10518826102916379,0.07708129321708986,0.1488826026212277,0.10656830915462037
4000,polished,R_theta,50,50,0.5389532172317856,0.13180380797091773,0.8811712812630575,0.08633675044914832,0.7076710855062424,1.0546714770198728,0.7728565960923207,1.4927733653240836,1.0685085476263563
4000,polished,W,50,50,-0.007126164642521085,0.03246991399655313,0.1697971286226089,0.021608854839504376,0.1263725090344206,0.2132217482107972,0.13287537167478589,0.37596326259319574,0.22740108323125158
4000,polished,root_n_G,50,50,0.005163208883768494,0.003134841180102087,0.017784231261490528,0.0019790436590350607,0.013807194131096028,0.021761268391885028,0.014945271622796186,0.03261828306910795,0.022543135495670392
4000,polished,root_n_phi_score,50,50,0.060452952121055115,0.006802472309878608,0.06527714236961614,0.00582195343999155,0.05357748890488973,0.07697679583434255,0.05666113781149682,0.12416638126326585,0.07695431935217915
4000,polished,root_n_a,50,50,-0.45628786228747864,0.061159150049891725,0.47313800501507003,0.058487864010263374,0.3556022418274623,0.5906737682026777,0.4048567659863804,1.0807985274128102,0.6256838286045999
4000,polished,sqrt_n_prediction_error_squared,50,50,0.7838385785508676,0.043240855684825,0.7838385785508676,0.043240855684825,0.6969428257343642,0.870734331367371,0.697402864356124,1.2211095107818222,0.8402509896703971
4000,polished,n_quarter_h_l2,50,50,0.8589097045845081,0.022723586177708015,0.8589097045845081,0.022723586177708015,0.8132449485030138,0.9045744606660024,0.8227044372032403,1.0978412684706158,0.8735145034282243
4000,polished,n_quarter_m_l2,50,50,0.8789607100728227,0.023617290732096223,0.8789607100728227,0.023617290732096223,0.8314999874495203,0.9264214326961252,0.8357105233819762,1.1083808406816023,0.8943729504554653
4000,polished,n_frozen_h_loss_gain,50,50,0.02267992704799493,0.004389724327222068,0.02267992704799493,0.004389724327222068,0.013858445742185652,0.03150140835380421,0.010563503652805117,0.059315896535960824,0.03819153564186217
